node,degree,wdegree,pagerank,is_oncokb,betweenness,closeness,clustering,degree_rank,wdegree_rank,pagerank_rank,betweenness_rank,closeness_rank,clustering_rank,is_cosmic,is_tcga
MAP3K20,1,0.714,3.163701820285242e-05,False,0.0,0.0,0.0,7253.0,10321.0,9813.0,1.0,1.0,2273.0,False,False
LRFN2,1,0.894,3.169939967023731e-05,False,0.0,0.0,0.0,7253.0,8290.0,9804.0,1.0,1.0,2273.0,False,False
MMP11,1,0.732,3.788872741761493e-05,False,0.0,0.0,0.0,7253.0,10046.0,9018.0,1.0,1.0,2273.0,False,False
HLF,1,0.788,9.46611132146914e-05,True,0.0,0.0,0.0,7253.0,9272.0,3637.0,1.0,1.0,2273.0,False,False
SFTPD,1,0.733,9.46611132146914e-05,False,0.0,0.0,0.0,7253.0,10029.0,3637.0,1.0,1.0,2273.0,False,False
ST3GAL4,1,0.727,4.842427264597568e-05,False,0.0,0.0,0.0,7253.0,10115.0,7872.0,1.0,1.0,2273.0,False,False
ATMIN,1,0.846,2.7197047517706442e-05,True,0.0,0.0,0.0,7253.0,8610.0,10343.0,1.0,1.0,2273.0,False,False
FAM161A,1,0.709,3.029805474438518e-05,False,0.0,0.0,0.0,7253.0,10403.0,10009.0,1.0,1.0,2273.0,False,False
TRIM63,1,0.752,3.496920594914589e-05,False,0.0,0.0,0.0,7253.0,9780.0,9379.0,1.0,1.0,2273.0,False,False
CHRM5,1,0.903,3.43310563404292e-05,False,0.0,0.0,0.0,7253.0,8200.0,9462.0,1.0,1.0,2273.0,False,False
ZGRF1,1,0.78,2.874985800800227e-05,False,0.0,0.0,0.0,7253.0,9394.0,10196.0,1.0,1.0,2273.0,False,False
DUOXA2,1,0.999,4.072960861076125e-05,False,0.0,0.0,0.0,7253.0,7253.0,8697.0,1.0,1.0,2273.0,False,False
INO80D,1,0.734,2.6207787400228856e-05,False,0.0,0.0,0.0,7253.0,10010.0,10424.0,1.0,1.0,2273.0,False,False
TNFRSF11B,1,0.762,4.158450283957139e-05,False,0.0,0.0,0.0,7253.0,9635.0,8596.0,1.0,1.0,2273.0,False,False
TMOD2,1,0.819,3.0890978522944073e-05,False,0.0,0.0,0.0,7253.0,8881.0,9928.0,1.0,1.0,2273.0,False,False
RAB21,1,0.996,3.7146863944244934e-05,False,0.0,0.0,0.0,7253.0,7400.0,9114.0,1.0,1.0,2273.0,False,False
PABPC4L,1,0.78,2.7287767181167252e-05,False,0.0,0.0,0.0,7253.0,9394.0,10334.0,1.0,1.0,2273.0,False,False
OR5P3,1,0.774,4.08431076700824e-05,False,0.0,0.0,0.0,7253.0,9488.0,8685.0,1.0,1.0,2273.0,False,False
RPUSD2,1,0.899,2.803139793644351e-05,False,0.0,0.0,0.0,7253.0,8263.0,10273.0,1.0,1.0,2273.0,False,False
PAQR7,1,0.824,9.46611132146914e-05,False,0.0,0.0,0.0,7253.0,8820.0,3637.0,1.0,1.0,2273.0,False,False
COX11,1,0.977,2.7252023039267925e-05,False,0.0,0.0,0.0,7253.0,7579.0,10336.0,1.0,1.0,2273.0,False,False
PGRMC2,1,0.824,9.46611132146914e-05,False,0.0,0.0,0.0,7253.0,8820.0,3637.0,1.0,1.0,2273.0,False,False
UTF1,1,0.737,2.8173160316045855e-05,False,0.0,0.0,0.0,7253.0,9973.0,10262.0,1.0,1.0,2273.0,False,False
IL24,1,0.702,2.972681930844549e-05,False,0.0,0.0,0.0,7253.0,10517.0,10080.0,1.0,1.0,2273.0,False,False
FSTL1,1,0.963,3.251476164042267e-05,True,0.0,0.0,0.0,7253.0,7658.0,9695.0,1.0,1.0,2273.0,False,False
EPB41L4A,1,0.813,9.466111321469139e-05,False,0.0,0.0,0.0,7253.0,8944.0,4157.0,1.0,1.0,2273.0,False,False
TAAR1,1,0.813,9.466111321469139e-05,False,0.0,0.0,0.0,7253.0,8944.0,4157.0,1.0,1.0,2273.0,False,False
LRRC37A2,1,0.742,9.46611132146914e-05,False,0.0,0.0,0.0,7253.0,9920.0,3637.0,1.0,1.0,2273.0,False,False
EGLN1,1,0.95,4.353851607573234e-05,False,0.0,0.0,0.0,7253.0,7741.0,8387.0,1.0,1.0,2273.0,False,False
FMO3,1,0.972,3.4429780296838765e-05,False,0.0,0.0,0.0,7253.0,7602.0,9454.0,1.0,1.0,2273.0,False,False
PGC,1,0.834,3.5162450498882576e-05,False,0.0,0.0,0.0,7253.0,8710.0,9358.0,1.0,1.0,2273.0,False,False
RABGGTB,1,0.942,3.454928341950092e-05,False,0.0,0.0,0.0,7253.0,7797.0,9436.0,1.0,1.0,2273.0,False,False
GPR89A,1,0.766,9.46611132146914e-05,False,0.0,0.0,0.0,7253.0,9595.0,3637.0,1.0,1.0,2273.0,False,False
SPRED1,1,0.813,9.466111321469139e-05,True,0.0,0.0,0.0,7253.0,8944.0,4157.0,1.0,1.0,2273.0,False,False
DEFB108B,1,0.872,5.605255621558291e-05,False,0.0,0.0,0.0,7253.0,8422.0,7135.0,1.0,1.0,2273.0,False,False
TRIM39-RPP21,1,0.806,4.78783990088217e-05,False,0.0,0.0,0.0,7253.0,9031.0,7930.0,1.0,1.0,2273.0,False,False
HOXB8,1,0.801,7.039809137298557e-05,False,0.0,0.0,0.0,7253.0,9095.0,5984.0,1.0,1.0,2273.0,False,False
FDXR,1,0.73,2.694443110732535e-05,False,0.0,0.0,0.0,7253.0,10071.0,10365.0,1.0,1.0,2273.0,False,False
GLRX5,1,0.74,3.3358296760229036e-05,False,0.0,0.0,0.0,7253.0,9943.0,9584.0,1.0,1.0,2273.0,False,False
CRISP2,1,0.831,2.9758667832814456e-05,False,0.0,0.0,0.0,7253.0,8736.0,10075.0,1.0,1.0,2273.0,False,False
ZMYM3,1,0.879,2.7781449770761813e-05,True,0.0,0.0,0.0,7253.0,8382.0,10299.0,1.0,1.0,2273.0,False,False
IGKV2-40,1,0.904,3.979769133298081e-05,False,0.0,0.0,0.0,7253.0,8182.0,8806.0,1.0,1.0,2273.0,False,False
YRDC,1,0.763,9.466111321469139e-05,False,0.0,0.0,0.0,7253.0,9621.0,4157.0,1.0,1.0,2273.0,False,False
ADD3,1,0.981,4.1834415828898834e-05,False,0.0,0.0,0.0,7253.0,7556.0,8571.0,1.0,1.0,2273.0,False,False
TRIM22,1,0.801,6.934436154065842e-05,False,0.0,0.0,0.0,7253.0,9095.0,6078.0,1.0,1.0,2273.0,False,False
DENND1B,1,0.723,3.7843511348290144e-05,False,0.0,0.0,0.0,7253.0,10175.0,9026.0,1.0,1.0,2273.0,False,False
PGAM1,1,0.851,3.5150141047325506e-05,False,0.0,0.0,0.0,7253.0,8577.0,9360.0,1.0,1.0,2273.0,False,False
USP20,1,0.727,2.7648175655107278e-05,False,0.0,0.0,0.0,7253.0,10115.0,10314.0,1.0,1.0,2273.0,False,False
CAST,1,0.768,9.46611132146914e-05,False,0.0,0.0,0.0,7253.0,9566.0,3637.0,1.0,1.0,2273.0,False,False
CAPN9,1,0.768,9.46611132146914e-05,False,0.0,0.0,0.0,7253.0,9566.0,3637.0,1.0,1.0,2273.0,False,False
FAAP20,1,0.999,3.598400188825023e-05,False,0.0,0.0,0.0,7253.0,7253.0,9259.0,1.0,1.0,2273.0,False,False
IL36A,1,0.789,2.926832400538477e-05,False,0.0,0.0,0.0,7253.0,9260.0,10145.0,1.0,1.0,2273.0,False,False
SYNPO,1,0.92,3.267408370384198e-05,False,0.0,0.0,0.0,7253.0,8009.0,9671.0,1.0,1.0,2273.0,False,False
CT47B1,1,0.766,9.46611132146914e-05,False,0.0,0.0,0.0,7253.0,9595.0,3637.0,1.0,1.0,2273.0,False,False
CTRL,1,0.831,7.08783572242165e-05,False,0.0,0.0,0.0,7253.0,8736.0,5944.0,1.0,1.0,2273.0,False,False
LRSAM1,1,0.786,3.322649348135269e-05,False,0.0,0.0,0.0,7253.0,9307.0,9609.0,1.0,1.0,2273.0,False,False
ZFYVE16,1,0.941,3.160732075865846e-05,False,0.0,0.0,0.0,7253.0,7811.0,9819.0,1.0,1.0,2273.0,False,False
SNX12,1,0.901,4.625573191892782e-05,False,0.0,0.0,0.0,7253.0,8225.0,8119.0,1.0,1.0,2273.0,False,False
ZFYVE1,1,0.874,3.7959844843330386e-05,False,0.0,0.0,0.0,7253.0,8410.0,9007.0,1.0,1.0,2273.0,False,False
CD83,1,0.715,2.8820698529520988e-05,False,0.0,0.0,0.0,7253.0,10305.0,10189.0,1.0,1.0,2273.0,False,False
CUX1,1,0.821,3.972133122208513e-05,True,0.0,0.0,0.0,7253.0,8857.0,8815.0,1.0,1.0,2273.0,False,False
GSPT2,1,0.9,4.108013391374179e-05,False,0.0,0.0,0.0,7253.0,8242.0,8657.0,1.0,1.0,2273.0,False,False
CSGALNACT1,1,0.961,7.397146681991359e-05,False,0.0,0.0,0.0,7253.0,7675.0,5702.0,1.0,1.0,2273.0,False,False
RCOR3,1,0.753,2.9229369930343473e-05,False,0.0,0.0,0.0,7253.0,9765.0,10150.0,1.0,1.0,2273.0,False,False
TAF7L,1,0.756,2.4345644019363644e-05,False,0.0,0.0,0.0,7253.0,9726.0,10505.0,1.0,1.0,2273.0,False,False
ID3,1,0.906,3.664548123343042e-05,True,0.0,0.0,0.0,7253.0,8156.0,9168.0,1.0,1.0,2273.0,False,False
LDB3,1,0.882,3.709938813802807e-05,False,0.0,0.0,0.0,7253.0,8366.0,9116.0,1.0,1.0,2273.0,False,False
ZMIZ2,1,0.822,2.7966653303798716e-05,False,0.0,0.0,0.0,7253.0,8846.0,10280.0,1.0,1.0,2273.0,False,False
HIRA,1,0.701,2.568692749772297e-05,True,0.0,0.0,0.0,7253.0,10544.0,10456.0,1.0,1.0,2273.0,False,False
GRM2,1,0.806,3.1331222620276714e-05,False,0.0,0.0,0.0,7253.0,9031.0,9867.0,1.0,1.0,2273.0,False,False
COMMD7,1,0.866,5.4495416886089986e-05,False,0.0,0.0,0.0,7253.0,8465.0,7269.0,1.0,1.0,2273.0,False,False
PHF3,1,0.799,2.440237209540563e-05,False,0.0,0.0,0.0,7253.0,9139.0,10503.0,1.0,1.0,2273.0,False,False
ADAMTS4,1,0.812,3.231064160295404e-05,False,0.0,0.0,0.0,7253.0,8956.0,9720.0,1.0,1.0,2273.0,False,False
LHB,1,0.952,4.019980683098777e-05,False,0.0,0.0,0.0,7253.0,7728.0,8758.0,1.0,1.0,2273.0,False,False
ATP5IF1,1,0.966,3.369905833631722e-05,False,0.0,0.0,0.0,7253.0,7641.0,9554.0,1.0,1.0,2273.0,False,False
UBE2J1,1,0.727,2.6714913911025436e-05,False,0.0,0.0,0.0,7253.0,10115.0,10386.0,1.0,1.0,2273.0,False,False
LRPAP1,1,0.845,3.107383429960012e-05,False,0.0,0.0,0.0,7253.0,8621.0,9906.0,1.0,1.0,2273.0,False,False
INF2,1,0.758,3.1027936193547415e-05,False,0.0,0.0,0.0,7253.0,9700.0,9912.0,1.0,1.0,2273.0,False,False
LGALS7,1,0.822,2.8534330185580044e-05,False,0.0,0.0,0.0,7253.0,8846.0,10220.0,1.0,1.0,2273.0,False,False
ROGDI,1,0.893,4.1954681140654444e-05,False,0.0,0.0,0.0,7253.0,8299.0,8557.0,1.0,1.0,2273.0,False,False
TMIGD2,1,0.714,2.4595700216616624e-05,False,0.0,0.0,0.0,7253.0,10321.0,10494.0,1.0,1.0,2273.0,False,False
MAMLD1,1,0.912,3.752600742070264e-05,False,0.0,0.0,0.0,7253.0,8084.0,9058.0,1.0,1.0,2273.0,False,False
APBB1IP,1,0.999,3.47151762261627e-05,False,0.0,0.0,0.0,7253.0,7253.0,9409.0,1.0,1.0,2273.0,False,False
ACPP,1,0.956,4.1884598694095616e-05,False,0.0,0.0,0.0,7253.0,7703.0,8566.0,1.0,1.0,2273.0,False,False
FUCA2,1,0.928,9.466111321469139e-05,False,0.0,0.0,0.0,7253.0,7926.0,4157.0,1.0,1.0,2273.0,False,False
WASHC2A,1,0.76,4.623027381679019e-05,False,0.0,0.0,0.0,7253.0,9671.0,8122.0,1.0,1.0,2273.0,False,False
FUCA1,1,0.928,9.466111321469139e-05,False,0.0,0.0,0.0,7253.0,7926.0,4157.0,1.0,1.0,2273.0,False,False
ARL17A,1,0.742,9.46611132146914e-05,False,0.0,0.0,0.0,7253.0,9920.0,3637.0,1.0,1.0,2273.0,False,False
IFNA10,1,0.83,2.9114792753919523e-05,False,0.0,0.0,0.0,7253.0,8754.0,10166.0,1.0,1.0,2273.0,False,False
MBTPS2,1,0.709,2.321582593495309e-05,False,0.0,0.0,0.0,7253.0,10403.0,10523.0,1.0,1.0,2273.0,False,False
TNFRSF21,1,0.85,9.46611132146914e-05,False,0.0,0.0,0.0,7253.0,8588.0,3637.0,1.0,1.0,2273.0,False,False
TYRO3,1,0.999,3.8468492071141454e-05,True,0.0,0.0,0.0,7253.0,7253.0,8953.0,1.0,1.0,2273.0,False,False
B4GALT5,1,0.958,5.9299099892648755e-05,False,0.0,0.0,0.0,7253.0,7688.0,6900.0,1.0,1.0,2273.0,False,False
POC5,1,0.718,4.499576078796092e-05,False,0.0,0.0,0.0,7253.0,10250.0,8244.0,1.0,1.0,2273.0,False,False
KLHL31,1,0.883,9.46611132146914e-05,False,0.0,0.0,0.0,7253.0,8358.0,3637.0,1.0,1.0,2273.0,False,False
DNAH14,1,0.895,4.071749708964452e-05,False,0.0,0.0,0.0,7253.0,8281.0,8698.0,1.0,1.0,2273.0,False,False
NTMT1,1,0.883,9.46611132146914e-05,False,0.0,0.0,0.0,7253.0,8358.0,3637.0,1.0,1.0,2273.0,False,False
APLP2,1,0.85,9.46611132146914e-05,False,0.0,0.0,0.0,7253.0,8588.0,3637.0,1.0,1.0,2273.0,False,False
CPLX4,1,0.958,4.0301330455539525e-05,False,0.0,0.0,0.0,7253.0,7688.0,8744.0,1.0,1.0,2273.0,False,False
GRAP2,1,0.711,2.9631716445436602e-05,False,0.0,0.0,0.0,7253.0,10372.0,10092.0,1.0,1.0,2273.0,False,False
FMNL3,1,0.911,3.61215932414763e-05,False,0.0,0.0,0.0,7253.0,8100.0,9236.0,1.0,1.0,2273.0,False,False
TFG,1,0.832,3.006953227099065e-05,True,0.0,0.0,0.0,7253.0,8729.0,10034.0,1.0,1.0,2273.0,False,False
SV2A,1,0.702,2.877623226026929e-05,False,0.0,0.0,0.0,7253.0,10517.0,10193.0,1.0,1.0,2273.0,False,False
NUDCD3,1,0.943,4.214036369900213e-05,False,0.0,0.0,0.0,7253.0,7785.0,8538.0,1.0,1.0,2273.0,False,False
ADD2,1,0.807,3.205444264419311e-05,False,0.0,0.0,0.0,7253.0,9016.0,9760.0,1.0,1.0,2273.0,False,False
CALCR,1,0.999,9.46611132146914e-05,False,0.0,0.0,0.0,7253.0,7253.0,3637.0,1.0,1.0,2273.0,False,False
RAMP2,1,0.999,9.46611132146914e-05,False,0.0,0.0,0.0,7253.0,7253.0,3637.0,1.0,1.0,2273.0,False,False
PLCXD1,1,0.743,6.818561473640522e-05,False,0.0,0.0,0.0,7253.0,9902.0,6182.0,1.0,1.0,2273.0,False,False
RMC1,1,0.825,5.2217090535479245e-05,False,0.0,0.0,0.0,7253.0,8805.0,7520.0,1.0,1.0,2273.0,False,False
COQ10B,1,0.726,4.349489915139766e-05,False,0.0,0.0,0.0,7253.0,10137.0,8394.0,1.0,1.0,2273.0,False,False
SPX,1,0.801,3.3888347993030366e-05,False,0.0,0.0,0.0,7253.0,9095.0,9521.0,1.0,1.0,2273.0,False,False
GON7,1,0.763,9.466111321469139e-05,False,0.0,0.0,0.0,7253.0,9621.0,4157.0,1.0,1.0,2273.0,False,False
KRT81,1,0.756,9.46611132146914e-05,False,0.0,0.0,0.0,7253.0,9726.0,3637.0,1.0,1.0,2273.0,False,False
ARHGAP9,1,0.738,2.913810640925093e-05,False,0.0,0.0,0.0,7253.0,9963.0,10161.0,1.0,1.0,2273.0,False,False
STK38,1,0.776,4.596953556508337e-05,False,0.0,0.0,0.0,7253.0,9445.0,8147.0,1.0,1.0,2273.0,False,False
MYBL2,1,0.999,4.9282806948669696e-05,False,0.0,0.0,0.0,7253.0,7253.0,7789.0,1.0,1.0,2273.0,False,False
TTC7B,1,0.931,5.943447364362144e-05,False,0.0,0.0,0.0,7253.0,7896.0,6887.0,1.0,1.0,2273.0,False,False
VPREB1,1,0.994,3.495893125395834e-05,False,0.0,0.0,0.0,7253.0,7434.0,9380.0,1.0,1.0,2273.0,False,False
EMILIN2,1,0.831,9.46611132146914e-05,False,0.0,0.0,0.0,7253.0,8736.0,3637.0,1.0,1.0,2273.0,False,False
SLIT2,1,0.747,3.493382467136534e-05,True,0.0,0.0,0.0,7253.0,9839.0,9383.0,1.0,1.0,2273.0,False,False
DEFB106B,1,0.802,5.607831371025532e-05,False,0.0,0.0,0.0,7253.0,9081.0,7133.0,1.0,1.0,2273.0,False,False
SMCHD1,1,0.831,9.46611132146914e-05,False,0.0,0.0,0.0,7253.0,8736.0,3637.0,1.0,1.0,2273.0,False,False
FREM1,1,0.854,5.200856227536879e-05,False,0.0,0.0,0.0,7253.0,8542.0,7540.0,1.0,1.0,2273.0,False,False
TLE6,1,0.788,9.46611132146914e-05,False,0.0,0.0,0.0,7253.0,9272.0,3637.0,1.0,1.0,2273.0,False,False
LIPF,1,0.992,4.867723716047003e-05,False,0.0,0.0,0.0,7253.0,7466.0,7847.0,1.0,1.0,2273.0,False,False
SEMA3B,1,0.862,3.94380536774512e-05,False,0.0,0.0,0.0,7253.0,8488.0,8842.0,1.0,1.0,2273.0,False,False
EPB41L2,1,0.832,4.042378839167862e-05,False,0.0,0.0,0.0,7253.0,8729.0,8730.0,1.0,1.0,2273.0,False,False
ACOT4,1,0.901,4.071520490941378e-05,False,0.0,0.0,0.0,7253.0,8225.0,8699.0,1.0,1.0,2273.0,False,False
TXNDC11,1,0.966,4.47669427571221e-05,False,0.0,0.0,0.0,7253.0,7641.0,8263.0,1.0,1.0,2273.0,False,False
GBP5,1,0.908,4.682828615878589e-05,False,0.0,0.0,0.0,7253.0,8135.0,8063.0,1.0,1.0,2273.0,False,False
CLK1,1,0.788,6.639419176654178e-05,False,0.0,0.0,0.0,7253.0,9272.0,6323.0,1.0,1.0,2273.0,False,False
NCKAP5L,1,0.792,4.1268052116267e-05,False,0.0,0.0,0.0,7253.0,9210.0,8627.0,1.0,1.0,2273.0,False,False
PTPN7,1,0.99,3.251857029099136e-05,False,0.0,0.0,0.0,7253.0,7482.0,9693.0,1.0,1.0,2273.0,False,False
FOXL2,1,0.883,3.218347662614838e-05,True,0.0,0.0,0.0,7253.0,8358.0,9740.0,1.0,1.0,2273.0,False,False
MCU,1,0.884,3.591805016791469e-05,False,0.0,0.0,0.0,7253.0,8355.0,9268.0,1.0,1.0,2273.0,False,False
MPP4,1,0.748,3.859920208666088e-05,False,0.0,0.0,0.0,7253.0,9826.0,8937.0,1.0,1.0,2273.0,False,False
RFWD3,1,0.701,2.6606746028251625e-05,False,0.0,0.0,0.0,7253.0,10544.0,10395.0,1.0,1.0,2273.0,False,False
CTNNA2,1,0.907,3.2528477361063e-05,False,0.0,0.0,0.0,7253.0,8143.0,9691.0,1.0,1.0,2273.0,False,False
TCTE3,1,0.769,5.6147938441527906e-05,False,0.0,0.0,0.0,7253.0,9558.0,7121.0,1.0,1.0,2273.0,False,False
SEC62,1,0.702,9.46611132146914e-05,False,0.0,0.0,0.0,7253.0,10517.0,3637.0,1.0,1.0,2273.0,False,False
ADGRG6,1,0.824,9.46611132146914e-05,False,0.0,0.0,0.0,7253.0,8820.0,3637.0,1.0,1.0,2273.0,False,False
LAIR2,1,0.733,9.46611132146914e-05,False,0.0,0.0,0.0,7253.0,10029.0,3637.0,1.0,1.0,2273.0,False,False
PTPRA,1,0.909,3.0250257330512872e-05,False,0.0,0.0,0.0,7253.0,8122.0,10013.0,1.0,1.0,2273.0,False,False
ENPP6,1,0.918,4.050746813331766e-05,False,0.0,0.0,0.0,7253.0,8027.0,8723.0,1.0,1.0,2273.0,False,False
CAPNS2,1,0.923,4.0272517723970116e-05,False,0.0,0.0,0.0,7253.0,7981.0,8749.0,1.0,1.0,2273.0,False,False
JOSD2,1,0.781,3.522492502139279e-05,False,0.0,0.0,0.0,7253.0,9383.0,9348.0,1.0,1.0,2273.0,False,False
CDC42EP1,1,0.911,3.6082234894917595e-05,False,0.0,0.0,0.0,7253.0,8100.0,9243.0,1.0,1.0,2273.0,False,False
KIF1C,1,0.791,3.686937096774678e-05,False,0.0,0.0,0.0,7253.0,9226.0,9141.0,1.0,1.0,2273.0,False,False
CEP83,1,0.72,4.501895376489043e-05,False,0.0,0.0,0.0,7253.0,10206.0,8241.0,1.0,1.0,2273.0,False,False
DPPA3,1,0.705,3.3230176430195633e-05,False,0.0,0.0,0.0,7253.0,10478.0,9607.0,1.0,1.0,2273.0,False,False
ALDH1L2,1,0.946,4.332611483344769e-05,True,0.0,0.0,0.0,7253.0,7772.0,8406.0,1.0,1.0,2273.0,False,False
RBM23,1,0.804,2.8470068312247728e-05,False,0.0,0.0,0.0,7253.0,9055.0,10227.0,1.0,1.0,2273.0,False,False
NPC2,1,0.999,7.32982784461458e-05,False,0.0,0.0,0.0,7253.0,7253.0,5747.0,1.0,1.0,2273.0,False,False
NCAPH2,1,0.713,3.1098692381040386e-05,False,0.0,0.0,0.0,7253.0,10335.0,9903.0,1.0,1.0,2273.0,False,False
DPYS,1,0.796,3.686265916151861e-05,False,0.0,0.0,0.0,7253.0,9167.0,9145.0,1.0,1.0,2273.0,False,False
MYBPH,1,0.798,3.658339702264471e-05,False,0.0,0.0,0.0,7253.0,9150.0,9178.0,1.0,1.0,2273.0,False,False
CHPF,1,0.99,5.361427674229435e-05,False,0.0,0.0,0.0,7253.0,7482.0,7366.0,1.0,1.0,2273.0,False,False
SEMA4A,1,0.987,6.045725871735537e-05,False,0.0,0.0,0.0,7253.0,7512.0,6804.0,1.0,1.0,2273.0,False,False
EYA4,1,0.788,4.128775984983365e-05,False,0.0,0.0,0.0,7253.0,9272.0,8622.0,1.0,1.0,2273.0,False,False
CHRNA4,1,0.916,5.645003217141552e-05,False,0.0,0.0,0.0,7253.0,8054.0,7096.0,1.0,1.0,2273.0,False,False
GMFG,1,0.927,3.7643951022154025e-05,False,0.0,0.0,0.0,7253.0,7936.0,9048.0,1.0,1.0,2273.0,False,False
USP24,1,0.709,2.5466042178761612e-05,False,0.0,0.0,0.0,7253.0,10403.0,10465.0,1.0,1.0,2273.0,False,False
POU3F1,1,0.824,9.46611132146914e-05,False,0.0,0.0,0.0,7253.0,8820.0,3637.0,1.0,1.0,2273.0,False,False
BORCS5,1,0.999,6.644488426858596e-05,False,0.0,0.0,0.0,7253.0,7253.0,6317.0,1.0,1.0,2273.0,False,False
TRAIP,1,0.713,2.673628090778708e-05,False,0.0,0.0,0.0,7253.0,10335.0,10385.0,1.0,1.0,2273.0,False,False
DNASE2,1,0.799,9.46611132146914e-05,False,0.0,0.0,0.0,7253.0,9139.0,3637.0,1.0,1.0,2273.0,False,False
SYN2,1,0.921,3.62564593553984e-05,False,0.0,0.0,0.0,7253.0,8004.0,9219.0,1.0,1.0,2273.0,False,False
LGALS1,1,0.747,3.3251982006755254e-05,False,0.0,0.0,0.0,7253.0,9839.0,9603.0,1.0,1.0,2273.0,False,False
RASGEF1A,1,0.797,7.142974097213273e-05,True,0.0,0.0,0.0,7253.0,9157.0,5893.0,1.0,1.0,2273.0,False,False
ERMAP,1,0.918,4.121550751181398e-05,False,0.0,0.0,0.0,7253.0,8027.0,8633.0,1.0,1.0,2273.0,False,False
MMP20,1,0.892,4.966688604264807e-05,False,0.0,0.0,0.0,7253.0,8303.0,7749.0,1.0,1.0,2273.0,False,False
EGFL7,1,0.813,9.466111321469139e-05,True,0.0,0.0,0.0,7253.0,8944.0,4157.0,1.0,1.0,2273.0,False,False
LACTB,1,0.891,9.46611132146914e-05,False,0.0,0.0,0.0,7253.0,8310.0,3637.0,1.0,1.0,2273.0,False,False
SZT2,1,0.999,4.4375539204958245e-05,True,0.0,0.0,0.0,7253.0,7253.0,8303.0,1.0,1.0,2273.0,False,False
ZC3H4,1,0.718,2.8212344668651442e-05,False,0.0,0.0,0.0,7253.0,10250.0,10257.0,1.0,1.0,2273.0,False,False
ZNF629,1,0.856,3.55496211657093e-05,False,0.0,0.0,0.0,7253.0,8532.0,9305.0,1.0,1.0,2273.0,False,False
FARSA,1,0.854,2.7709116710408728e-05,False,0.0,0.0,0.0,7253.0,8542.0,10307.0,1.0,1.0,2273.0,False,False
SCO2,1,0.819,2.440478437152073e-05,False,0.0,0.0,0.0,7253.0,8881.0,10502.0,1.0,1.0,2273.0,False,False
EIF2S3B,1,0.742,2.0669110183971554e-05,False,0.0,0.0,0.0,7253.0,9920.0,10561.0,1.0,1.0,2273.0,False,False
IFT27,1,0.999,4.5448173184686104e-05,False,0.0,0.0,0.0,7253.0,7253.0,8195.0,1.0,1.0,2273.0,False,False
TNFRSF1B,1,0.934,7.048068785747359e-05,False,0.0,0.0,0.0,7253.0,7862.0,5977.0,1.0,1.0,2273.0,False,False
FAM227B,1,0.734,9.46611132146914e-05,False,0.0,0.0,0.0,7253.0,10010.0,3637.0,1.0,1.0,2273.0,False,False
LRRIQ3,1,0.734,9.46611132146914e-05,False,0.0,0.0,0.0,7253.0,10010.0,3637.0,1.0,1.0,2273.0,False,False
TCTN3,1,0.783,4.4072849114285903e-05,False,0.0,0.0,0.0,7253.0,9352.0,8338.0,1.0,1.0,2273.0,False,False
FAHD1,1,0.869,3.179740411086693e-05,False,0.0,0.0,0.0,7253.0,8447.0,9792.0,1.0,1.0,2273.0,False,False
SUN2,1,0.999,7.423328893848313e-05,False,0.0,0.0,0.0,7253.0,7253.0,5678.0,1.0,1.0,2273.0,False,False
KLHL21,1,0.911,3.248670597658017e-05,False,0.0,0.0,0.0,7253.0,8100.0,9700.0,1.0,1.0,2273.0,False,False
PELI1,1,0.827,4.010881117340521e-05,False,0.0,0.0,0.0,7253.0,8785.0,8768.0,1.0,1.0,2273.0,False,False
KRTAP4-4,1,0.845,5.695754836193577e-05,False,0.0,0.0,0.0,7253.0,8621.0,7057.0,1.0,1.0,2273.0,False,False
COG7,1,0.755,3.3910620184868297e-05,False,0.0,0.0,0.0,7253.0,9735.0,9518.0,1.0,1.0,2273.0,False,False
TIMP4,1,0.885,4.1806518787647165e-05,False,0.0,0.0,0.0,7253.0,8347.0,8574.0,1.0,1.0,2273.0,False,False
PPFIA4,1,0.813,4.0430972593231407e-05,False,0.0,0.0,0.0,7253.0,8944.0,8729.0,1.0,1.0,2273.0,False,False
HLA-F,1,0.901,4.153167885915302e-05,False,0.0,0.0,0.0,7253.0,8225.0,8602.0,1.0,1.0,2273.0,False,False
ALKBH5,1,0.939,5.1319931291927616e-05,False,0.0,0.0,0.0,7253.0,7828.0,7606.0,1.0,1.0,2273.0,False,False
MOG,1,0.766,5.338788773694183e-05,False,0.0,0.0,0.0,7253.0,9595.0,7395.0,1.0,1.0,2273.0,False,False
DFFA,1,0.799,9.46611132146914e-05,False,0.0,0.0,0.0,7253.0,9139.0,3637.0,1.0,1.0,2273.0,False,False
NKX6-2,1,0.802,4.587365135986104e-05,False,0.0,0.0,0.0,7253.0,9081.0,8155.0,1.0,1.0,2273.0,False,False
TMEM214,1,0.702,9.46611132146914e-05,False,0.0,0.0,0.0,7253.0,10517.0,3637.0,1.0,1.0,2273.0,False,False
COBLL1,1,0.855,4.781199325697289e-05,False,0.0,0.0,0.0,7253.0,8537.0,7937.0,1.0,1.0,2273.0,False,False
STK40,1,0.816,3.069957841169018e-05,True,0.0,0.0,0.0,7253.0,8916.0,9960.0,1.0,1.0,2273.0,False,False
